,album_id,album_name,release_date_x,artist_name_x,track_id,track_name,artist_name_y,release_date_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
233,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,0aIQypylCuBCxGu8qBgRe0,What Have You Done to My Heart,Sarah Geronimo,2003,0.596,0.659,10,-6.693,0,0.0282,0.13,0.0,0.158,0.422,101.782,audio_features,0aIQypylCuBCxGu8qBgRe0,spotify:track:0aIQypylCuBCxGu8qBgRe0,https://api.spotify.com/v1/tracks/0aIQypylCuBCxGu8qBgRe0,https://api.spotify.com/v1/audio-analysis/0aIQypylCuBCxGu8qBgRe0,229733,4
234,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,2djX5jp7mWVpZOgQu4BDcN,Remind Me to Forget You,Sarah Geronimo,2003,0.447,0.639,4,-6.559,0,0.0494,0.151,0.0,0.329,0.483,165.908,audio_features,2djX5jp7mWVpZOgQu4BDcN,spotify:track:2djX5jp7mWVpZOgQu4BDcN,https://api.spotify.com/v1/tracks/2djX5jp7mWVpZOgQu4BDcN,https://api.spotify.com/v1/audio-analysis/2djX5jp7mWVpZOgQu4BDcN,239373,4
235,21fv7LEZrxKsItIkW046Ac,Just Me Repackaged,2003,Sarah Geronimo,4tJiJkYizFml4mQkiV2NH6,Movie Love,Sarah Geronimo,2003,0.475,0.743,5,-5.468,0,0.0674,0.0354,0.0,0.126,0.386,205.817,audio_features,4tJiJkYizFml4mQkiV2NH6,spotify:track:4tJiJkYizFml4mQkiV2NH6,https://api.spotify.com/v1/tracks/4tJiJkYizFml4mQkiV2NH6,https://api.spotify.com/v1/audio-analysis/4tJiJkYizFml4mQkiV2NH6,256187,4
236,0vWLVoS1AcxTICsK49VfUj,Dati-Dati,2022-10-07,Sarah Geronimo,3b1P0s0bbeJhV5ZM5uv2oP,Dati-Dati,Sarah Geronimo,2022-10-07,0.683,0.799,8,-6.196,0,0.0467,0.0167,0.00182,0.069,0.346,100.98,audio_features,3b1P0s0bbeJhV5ZM5uv2oP,spotify:track:3b1P0s0bbeJhV5ZM5uv2oP,https://api.spotify.com/v1/tracks/3b1P0s0bbeJhV5ZM5uv2oP,https://api.spotify.com/v1/audio-analysis/3b1P0s0bbeJhV5ZM5uv2oP,342203,4
237,6P1YM5ziaz8LMJNRu3BGMD,Your Universe,2020-11-06,Sarah Geronimo,46BiCwK19EBpo5GQAu5Zzq,Your Universe,Sarah Geronimo,2020-11-06,0.656,0.645,9,-6.011,1,0.0614,0.35,0.0614,0.0857,0.314,170.0,audio_features,46BiCwK19EBpo5GQAu5Zzq,spotify:track:46BiCwK19EBpo5GQAu5Zzq,https://api.spotify.com/v1/tracks/46BiCwK19EBpo5GQAu5Zzq,https://api.spotify.com/v1/audio-analysis/46BiCwK19EBpo5GQAu5Zzq,238588,4
238,2sXHNoP4ff8GhtIFrde14I,,,,2ihPamKx8ezgwwV7b7HccC,"Kiss Me, Kiss Me",Sarah Geronimo,2018-07-16,0.701,0.682,1,-4.475,1,0.0451,0.488,0.0,0.0231,0.784,137.961,audio_features,2ihPamKx8ezgwwV7b7HccC,spotify:track:2ihPamKx8ezgwwV7b7HccC,https://api.spotify.com/v1/tracks/2ihPamKx8ezgwwV7b7HccC,https://api.spotify.com/v1/audio-analysis/2ihPamKx8ezgwwV7b7HccC,208707,4
239,2sXHNoP4ff8GhtIFrde14I,,,,27cyxuClyFskVb3hkGARc0,Isa Pang Araw,Sarah Geronimo,2018-07-16,0.515,0.715,4,-4.04,0,0.0461,0.277,0.0,0.0725,0.417,141.772,audio_features,27cyxuClyFskVb3hkGARc0,spotify:track:27cyxuClyFskVb3hkGARc0,https://api.spotify.com/v1/tracks/27cyxuClyFskVb3hkGARc0,https://api.spotify.com/v1/audio-analysis/27cyxuClyFskVb3hkGARc0,220813,4
240,2sXHNoP4ff8GhtIFrde14I,,,,5vwrgK07LaDiCyoyKb383R,Rain,Sarah Geronimo,2018-07-16,0.273,0.607,0,-2.598,1,0.0376,0.427,0.0,0.0823,0.335,187.003,audio_features,5vwrgK07LaDiCyoyKb383R,spotify:track:5vwrgK07LaDiCyoyKb383R,https://api.spotify.com/v1/tracks/5vwrgK07LaDiCyoyKb383R,https://api.spotify.com/v1/audio-analysis/5vwrgK07LaDiCyoyKb383R,224173,3
241,2sXHNoP4ff8GhtIFrde14I,,,,6524byCrKG4w6LylQtAyP8,Forbidden,Sarah Geronimo,2018-07-16,0.533,0.583,9,-2.794,0,0.0326,0.541,0.0,0.369,0.298,84.356,audio_features,6524byCrKG4w6LylQtAyP8,spotify:track:6524byCrKG4w6LylQtAyP8,https://api.spotify.com/v1/tracks/6524byCrKG4w6LylQtAyP8,https://api.spotify.com/v1/audio-analysis/6524byCrKG4w6LylQtAyP8,209813,3
242,2sXHNoP4ff8GhtIFrde14I,,,,06rnvX06kGOKyr3D0SMoNK,Pangarap Na Bituin,Ataska,2018-07-16,0.36,0.433,2,-7.082,1,0.0401,0.492,0.0,0.113,0.214,141.848,audio_features,06rnvX06kGOKyr3D0SMoNK,spotify:track:06rnvX06kGOKyr3D0SMoNK,https://api.spotify.com/v1/tracks/06rnvX06kGOKyr3D0SMoNK,https://api.spotify.com/v1/audio-analysis/06rnvX06kGOKyr3D0SMoNK,217533,4
243,0BGReR0ClYIme8zAabt53h,,,,0Dljpp52vCmtXi0E94qjfo,"Maybe This Time - From ""Maybe This Time""",Sarah Geronimo,2016-01-01,0.389,0.273,6,-7.697,1,0.0362,0.705,0.0,0.117,0.176,134.124,audio_features,0Dljpp52vCmtXi0E94qjfo,spotify:track:0Dljpp52vCmtXi0E94qjfo,https://api.spotify.com/v1/tracks/0Dljpp52vCmtXi0E94qjfo,https://api.spotify.com/v1/audio-analysis/0Dljpp52vCmtXi0E94qjfo,255608,4
0,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,48pPpT5Xyli4tBCMiy4Zhs,"Para Bang, Para Lang",Angeline Quinto,2017-01-29,0.67,0.533,5,-5.851,1,0.0394,0.651,0.0,0.174,0.447,90.089,audio_features,48pPpT5Xyli4tBCMiy4Zhs,spotify:track:48pPpT5Xyli4tBCMiy4Zhs,https://api.spotify.com/v1/tracks/48pPpT5Xyli4tBCMiy4Zhs,https://api.spotify.com/v1/audio-analysis/48pPpT5Xyli4tBCMiy4Zhs,248712,4
1,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,12fSfbtn43L2KO6kqqW0rj,'Di Na Tayo,Angeline Quinto,2017-01-29,0.71,0.657,7,-5.509,1,0.047,0.292,1.48e-05,0.236,0.425,139.965,audio_features,12fSfbtn43L2KO6kqqW0rj,spotify:track:12fSfbtn43L2KO6kqqW0rj,https://api.spotify.com/v1/tracks/12fSfbtn43L2KO6kqqW0rj,https://api.spotify.com/v1/audio-analysis/12fSfbtn43L2KO6kqqW0rj,270132,4
2,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,6B2UndFWylp4Y93FwADGVb,At Ang Hirap,Angeline Quinto,2017-01-29,0.434,0.357,7,-8.532,1,0.0507,0.843,1.69e-06,0.169,0.14,129.769,audio_features,6B2UndFWylp4Y93FwADGVb,spotify:track:6B2UndFWylp4Y93FwADGVb,https://api.spotify.com/v1/tracks/6B2UndFWylp4Y93FwADGVb,https://api.spotify.com/v1/audio-analysis/6B2UndFWylp4Y93FwADGVb,257567,4
3,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,0Ba6MOshEq4QBV5qM4X0UZ,Parang Tayo Pero Hindi,Angeline Quinto,2017-01-29,0.527,0.413,0,-7.574,1,0.032,0.711,0.0,0.327,0.236,127.282,audio_features,0Ba6MOshEq4QBV5qM4X0UZ,spotify:track:0Ba6MOshEq4QBV5qM4X0UZ,https://api.spotify.com/v1/tracks/0Ba6MOshEq4QBV5qM4X0UZ,https://api.spotify.com/v1/audio-analysis/0Ba6MOshEq4QBV5qM4X0UZ,226377,3
4,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,3Lc6STDL8CQfAY4t8QVZjT,Awit Ng Pag-ibig,Angeline Quinto,2017-01-29,0.35,0.283,5,-8.12,1,0.0382,0.858,1.97e-06,0.0628,0.188,129.872,audio_features,3Lc6STDL8CQfAY4t8QVZjT,spotify:track:3Lc6STDL8CQfAY4t8QVZjT,https://api.spotify.com/v1/tracks/3Lc6STDL8CQfAY4t8QVZjT,https://api.spotify.com/v1/audio-analysis/3Lc6STDL8CQfAY4t8QVZjT,249940,4
5,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,551gJb0O4V4IA8HtuLeXXD,Ang Pag-ibig Ko'y Ikaw,Angeline Quinto,2017-01-29,0.444,0.223,6,-9.135,1,0.0341,0.942,2.47e-05,0.123,0.255,76.461,audio_features,551gJb0O4V4IA8HtuLeXXD,spotify:track:551gJb0O4V4IA8HtuLeXXD,https://api.spotify.com/v1/tracks/551gJb0O4V4IA8HtuLeXXD,https://api.spotify.com/v1/audio-analysis/551gJb0O4V4IA8HtuLeXXD,273293,4
6,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,3qXuyBLqetZRDInLJqpeL6,Paano Ba Ang Huwag Kang Mahalin,Angeline Quinto,2017-01-29,0.437,0.264,2,-9.822,1,0.04,0.956,0.00229,0.0813,0.322,126.997,audio_features,3qXuyBLqetZRDInLJqpeL6,spotify:track:3qXuyBLqetZRDInLJqpeL6,https://api.spotify.com/v1/tracks/3qXuyBLqetZRDInLJqpeL6,https://api.spotify.com/v1/audio-analysis/3qXuyBLqetZRDInLJqpeL6,229251,4
7,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,3megxm4xWsConN0SIGHPqg,Nanghihinayang,Angeline Quinto,2017-01-29,0.593,0.234,8,-8.807,1,0.0367,0.741,3.37e-06,0.094,0.426,121.885,audio_features,3megxm4xWsConN0SIGHPqg,spotify:track:3megxm4xWsConN0SIGHPqg,https://api.spotify.com/v1/tracks/3megxm4xWsConN0SIGHPqg,https://api.spotify.com/v1/audio-analysis/3megxm4xWsConN0SIGHPqg,285597,4
8,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,4VNXZHKy6HBKGosrWUnMxh,Kailangan Kita,Angeline Quinto,2017-01-29,0.371,0.245,1,-8.253,1,0.0324,0.933,2.67e-05,0.0907,0.337,130.022,audio_features,4VNXZHKy6HBKGosrWUnMxh,spotify:track:4VNXZHKy6HBKGosrWUnMxh,https://api.spotify.com/v1/tracks/4VNXZHKy6HBKGosrWUnMxh,https://api.spotify.com/v1/audio-analysis/4VNXZHKy6HBKGosrWUnMxh,264046,4
9,6l66KKNnlK1J57T5ZP7cgT,@LoveAngelineQuinto,2017-01-29,Angeline Quinto,3JKbROtYB8oLkAo1nqNrg4,"Para Bang, Para Lang - Acoustic Remix",Angeline Quinto,2017-01-29,0.641,0.541,5,-7.19,1,0.0315,0.684,1.08e-06,0.301,0.357,93.988,audio_features,3JKbROtYB8oLkAo1nqNrg4,spotify:track:3JKbROtYB8oLkAo1nqNrg4,https://api.spotify.com/v1/tracks/3JKbROtYB8oLkAo1nqNrg4,https://api.spotify.com/v1/audio-analysis/3JKbROtYB8oLkAo1nqNrg4,233117,4
10,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,6VeOvyaMBynIqMSY5uZpfx,Gusto Kita,Angeline Quinto,2014-01-01,0.461,0.474,9,-7.479,1,0.0347,0.594,0.0,0.0976,0.276,71.76,audio_features,6VeOvyaMBynIqMSY5uZpfx,spotify:track:6VeOvyaMBynIqMSY5uZpfx,https://api.spotify.com/v1/tracks/6VeOvyaMBynIqMSY5uZpfx,https://api.spotify.com/v1/audio-analysis/6VeOvyaMBynIqMSY5uZpfx,288000,4
11,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,41DL92BdNCc5SVKb0K2mTW,Why Can't It Be,Angeline Quinto,2014-01-01,0.623,0.346,9,-8.524,1,0.0382,0.635,0.0033,0.0987,0.189,125.952,audio_features,41DL92BdNCc5SVKb0K2mTW,spotify:track:41DL92BdNCc5SVKb0K2mTW,https://api.spotify.com/v1/tracks/41DL92BdNCc5SVKb0K2mTW,https://api.spotify.com/v1/audio-analysis/41DL92BdNCc5SVKb0K2mTW,227448,4
12,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,4cn755HC6F6BTjJ0GNEccv,Umiiyak Ang Puso,Angeline Quinto,2014-01-01,0.637,0.49,0,-7.508,1,0.0384,0.772,1.47e-06,0.0715,0.327,129.988,audio_features,4cn755HC6F6BTjJ0GNEccv,spotify:track:4cn755HC6F6BTjJ0GNEccv,https://api.spotify.com/v1/tracks/4cn755HC6F6BTjJ0GNEccv,https://api.spotify.com/v1/audio-analysis/4cn755HC6F6BTjJ0GNEccv,291945,4
13,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,45rkTL4dqJo0ENnY2rkqTI,Someday,Angeline Quinto,2014-01-01,0.646,0.493,6,-7.314,1,0.0391,0.263,1.09e-06,0.125,0.187,126.139,audio_features,45rkTL4dqJo0ENnY2rkqTI,spotify:track:45rkTL4dqJo0ENnY2rkqTI,https://api.spotify.com/v1/tracks/45rkTL4dqJo0ENnY2rkqTI,https://api.spotify.com/v1/audio-analysis/45rkTL4dqJo0ENnY2rkqTI,227892,4
14,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,1Z4S3lmlIU5Cl5XRC2eynj,Wherever You Are,Angeline Quinto,2014-01-01,0.561,0.3,1,-9.397,1,0.0327,0.907,7.84e-05,0.115,0.229,99.821,audio_features,1Z4S3lmlIU5Cl5XRC2eynj,spotify:track:1Z4S3lmlIU5Cl5XRC2eynj,https://api.spotify.com/v1/tracks/1Z4S3lmlIU5Cl5XRC2eynj,https://api.spotify.com/v1/audio-analysis/1Z4S3lmlIU5Cl5XRC2eynj,286276,4
15,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,1WWyNkpStGdwTv0YFWNQiO,Hindi ko Kaya,Angeline Quinto,2014-01-01,0.621,0.319,7,-8.065,1,0.0309,0.89,3.09e-05,0.089,0.256,109.944,audio_features,1WWyNkpStGdwTv0YFWNQiO,spotify:track:1WWyNkpStGdwTv0YFWNQiO,https://api.spotify.com/v1/tracks/1WWyNkpStGdwTv0YFWNQiO,https://api.spotify.com/v1/audio-analysis/1WWyNkpStGdwTv0YFWNQiO,304797,3
16,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,3bSRa6ygplMrySCSBxJAzP,Muli,Angeline Quinto,2014-01-01,0.652,0.37,5,-9.566,1,0.0387,0.62,0.000653,0.111,0.229,126.049,audio_features,3bSRa6ygplMrySCSBxJAzP,spotify:track:3bSRa6ygplMrySCSBxJAzP,https://api.spotify.com/v1/tracks/3bSRa6ygplMrySCSBxJAzP,https://api.spotify.com/v1/audio-analysis/3bSRa6ygplMrySCSBxJAzP,277029,4
17,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,2sEyQuRFRu3U5DGP1mcUOj,Forever,Angeline Quinto,2014-01-01,0.378,0.248,9,-8.658,1,0.0371,0.929,3.79e-06,0.093,0.334,117.765,audio_features,2sEyQuRFRu3U5DGP1mcUOj,spotify:track:2sEyQuRFRu3U5DGP1mcUOj,https://api.spotify.com/v1/tracks/2sEyQuRFRu3U5DGP1mcUOj,https://api.spotify.com/v1/audio-analysis/2sEyQuRFRu3U5DGP1mcUOj,241633,4
18,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,3nq5RxPmKsFmiFFsuzuixx,Sana Bukas Pa Ang Kahapon,Angeline Quinto,2014-01-01,0.371,0.277,6,-8.192,1,0.0314,0.935,0.000218,0.119,0.212,85.113,audio_features,3nq5RxPmKsFmiFFsuzuixx,spotify:track:3nq5RxPmKsFmiFFsuzuixx,https://api.spotify.com/v1/tracks/3nq5RxPmKsFmiFFsuzuixx,https://api.spotify.com/v1/audio-analysis/3nq5RxPmKsFmiFFsuzuixx,299912,3
19,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,2rs03XVHMa2Ov6F93f0JbL,Gusto Kita - Minus One,Angeline Quinto,2014-01-01,0.519,0.391,9,-11.586,1,0.036,0.0831,0.111,0.107,0.293,72.004,audio_features,2rs03XVHMa2Ov6F93f0JbL,spotify:track:2rs03XVHMa2Ov6F93f0JbL,https://api.spotify.com/v1/tracks/2rs03XVHMa2Ov6F93f0JbL,https://api.spotify.com/v1/audio-analysis/2rs03XVHMa2Ov6F93f0JbL,287933,4
20,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,678mSaLBo6aedt4LN9dxjq,Why Can't It Be - Minus One,Angeline Quinto,2014-01-01,0.674,0.299,9,-12.585,1,0.0444,0.165,0.826,0.348,0.108,126.052,audio_features,678mSaLBo6aedt4LN9dxjq,spotify:track:678mSaLBo6aedt4LN9dxjq,https://api.spotify.com/v1/tracks/678mSaLBo6aedt4LN9dxjq,https://api.spotify.com/v1/audio-analysis/678mSaLBo6aedt4LN9dxjq,230160,4
21,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,35fmbNKcKzfNvabCmQZpTg,Umiiyak Ang Puso - Minus One,Angeline Quinto,2014-01-01,0.67,0.411,0,-12.018,1,0.0372,0.16,0.73,0.0837,0.281,130.018,audio_features,35fmbNKcKzfNvabCmQZpTg,spotify:track:35fmbNKcKzfNvabCmQZpTg,https://api.spotify.com/v1/tracks/35fmbNKcKzfNvabCmQZpTg,https://api.spotify.com/v1/audio-analysis/35fmbNKcKzfNvabCmQZpTg,291880,4
22,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,0qpPzt4adwTbc2tMsDih8B,Someday - Minus One,Angeline Quinto,2014-01-01,0.643,0.401,6,-13.652,1,0.0442,0.0378,0.847,0.126,0.536,126.051,audio_features,0qpPzt4adwTbc2tMsDih8B,spotify:track:0qpPzt4adwTbc2tMsDih8B,https://api.spotify.com/v1/tracks/0qpPzt4adwTbc2tMsDih8B,https://api.spotify.com/v1/audio-analysis/0qpPzt4adwTbc2tMsDih8B,227827,4
23,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,4yeCYkheyvyySY3t8iN1X0,Wherever You Are - Minus One,Angeline Quinto,2014-01-01,0.612,0.189,1,-15.791,1,0.0464,0.561,0.636,0.106,0.136,99.996,audio_features,4yeCYkheyvyySY3t8iN1X0,spotify:track:4yeCYkheyvyySY3t8iN1X0,https://api.spotify.com/v1/tracks/4yeCYkheyvyySY3t8iN1X0,https://api.spotify.com/v1/audio-analysis/4yeCYkheyvyySY3t8iN1X0,286213,4
24,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,4fD6mqYsZwa5Pe4fSezqBE,Hindi ko Kaya - Minus One,Angeline Quinto,2014-01-01,0.689,0.261,7,-13.597,1,0.0379,0.325,0.518,0.0737,0.414,109.978,audio_features,4fD6mqYsZwa5Pe4fSezqBE,spotify:track:4fD6mqYsZwa5Pe4fSezqBE,https://api.spotify.com/v1/tracks/4fD6mqYsZwa5Pe4fSezqBE,https://api.spotify.com/v1/audio-analysis/4fD6mqYsZwa5Pe4fSezqBE,304733,3
25,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,3Qyd7XFlNJx6z6715IeN4Q,Muli - Minus One,Angeline Quinto,2014-01-01,0.652,0.303,0,-13.164,1,0.0585,0.0657,0.845,0.114,0.123,125.995,audio_features,3Qyd7XFlNJx6z6715IeN4Q,spotify:track:3Qyd7XFlNJx6z6715IeN4Q,https://api.spotify.com/v1/tracks/3Qyd7XFlNJx6z6715IeN4Q,https://api.spotify.com/v1/audio-analysis/3Qyd7XFlNJx6z6715IeN4Q,276973,4
26,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,5RPROZhTdIYdATG0fOw0fe,Forever - Minus One,Angeline Quinto,2014-01-01,0.626,0.132,9,-15.39,1,0.0407,0.983,0.852,0.0864,0.131,119.985,audio_features,5RPROZhTdIYdATG0fOw0fe,spotify:track:5RPROZhTdIYdATG0fOw0fe,https://api.spotify.com/v1/tracks/5RPROZhTdIYdATG0fOw0fe,https://api.spotify.com/v1/audio-analysis/5RPROZhTdIYdATG0fOw0fe,241560,4
27,4bpsBYxWMOYwx97J7A2ukQ,Sana Bukas Pa Ang Kahapon,2014-01-01,Angeline Quinto,4f1jpdk3Lz2ogTq7uK8RKk,Sana Bukas Pa Ang Kahapon - Minus One,Angeline Quinto,2014-01-01,0.234,0.116,6,-14.267,1,0.0336,0.94,0.915,0.117,0.0383,133.925,audio_features,4f1jpdk3Lz2ogTq7uK8RKk,spotify:track:4f1jpdk3Lz2ogTq7uK8RKk,https://api.spotify.com/v1/tracks/4f1jpdk3Lz2ogTq7uK8RKk,https://api.spotify.com/v1/audio-analysis/4f1jpdk3Lz2ogTq7uK8RKk,297840,3
28,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,3oqCi7Li3yKKMm3in1Ny0J,Higher Love,Angeline Quinto,2013-01-01,0.493,0.623,10,-7.467,1,0.315,0.526,1.16e-05,0.124,0.343,101.892,audio_features,3oqCi7Li3yKKMm3in1Ny0J,spotify:track:3oqCi7Li3yKKMm3in1Ny0J,https://api.spotify.com/v1/tracks/3oqCi7Li3yKKMm3in1Ny0J,https://api.spotify.com/v1/audio-analysis/3oqCi7Li3yKKMm3in1Ny0J,194320,4
29,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,19nYxNCw12L6PdqLzjYw5H,Sana2X,Angeline Quinto,2013-01-01,0.777,0.817,4,-5.623,0,0.0411,0.155,0.00169,0.227,0.811,125.019,audio_features,19nYxNCw12L6PdqLzjYw5H,spotify:track:19nYxNCw12L6PdqLzjYw5H,https://api.spotify.com/v1/tracks/19nYxNCw12L6PdqLzjYw5H,https://api.spotify.com/v1/audio-analysis/19nYxNCw12L6PdqLzjYw5H,205267,4
30,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,0VgMEQnht8sKayIaKb1fYW,Nag-iisa Lang,Angeline Quinto,2013-01-01,0.506,0.301,5,-10.264,1,0.0338,0.865,1.37e-05,0.112,0.185,78.1,audio_features,0VgMEQnht8sKayIaKb1fYW,spotify:track:0VgMEQnht8sKayIaKb1fYW,https://api.spotify.com/v1/tracks/0VgMEQnht8sKayIaKb1fYW,https://api.spotify.com/v1/audio-analysis/0VgMEQnht8sKayIaKb1fYW,271080,4
31,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,2TIjEsOaJsrcblTf3go6aX,Sino Ako Sa 'Yo,Angeline Quinto,2013-01-01,0.508,0.474,4,-7.342,1,0.0341,0.74,0.0,0.366,0.172,77.297,audio_features,2TIjEsOaJsrcblTf3go6aX,spotify:track:2TIjEsOaJsrcblTf3go6aX,https://api.spotify.com/v1/tracks/2TIjEsOaJsrcblTf3go6aX,https://api.spotify.com/v1/audio-analysis/2TIjEsOaJsrcblTf3go6aX,242333,4
32,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,22b8YlR2nWP5U6omMo7hjN,Ako Na Lang,Angeline Quinto,2013-01-01,0.606,0.262,5,-9.177,1,0.0431,0.852,9.47e-05,0.132,0.201,120.717,audio_features,22b8YlR2nWP5U6omMo7hjN,spotify:track:22b8YlR2nWP5U6omMo7hjN,https://api.spotify.com/v1/tracks/22b8YlR2nWP5U6omMo7hjN,https://api.spotify.com/v1/audio-analysis/22b8YlR2nWP5U6omMo7hjN,242413,4
33,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,5kS3zkUIEWman2GLGpjoX9,Ikaw Ang Aking Mundo,Angeline Quinto,2013-01-01,0.544,0.335,5,-10.369,1,0.0364,0.799,0.000138,0.0957,0.153,146.04,audio_features,5kS3zkUIEWman2GLGpjoX9,spotify:track:5kS3zkUIEWman2GLGpjoX9,https://api.spotify.com/v1/tracks/5kS3zkUIEWman2GLGpjoX9,https://api.spotify.com/v1/audio-analysis/5kS3zkUIEWman2GLGpjoX9,285653,3
34,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,53IGnOJ7k1aiJF0InqEdDn,Babalikang Muli - Adaptation of Namidaga Kimio Wasurenai,Angeline Quinto,2013-01-01,0.411,0.261,9,-11.764,1,0.0317,0.912,1.27e-05,0.135,0.338,139.783,audio_features,53IGnOJ7k1aiJF0InqEdDn,spotify:track:53IGnOJ7k1aiJF0InqEdDn,https://api.spotify.com/v1/tracks/53IGnOJ7k1aiJF0InqEdDn,https://api.spotify.com/v1/audio-analysis/53IGnOJ7k1aiJF0InqEdDn,242147,4
35,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,5GnxlH9O1MeBHvGsXEaWCQ,Kung Sakali Man,Angeline Quinto,2013-01-01,0.601,0.41,6,-8.098,1,0.0344,0.679,0.0,0.088,0.247,134.106,audio_features,5GnxlH9O1MeBHvGsXEaWCQ,spotify:track:5GnxlH9O1MeBHvGsXEaWCQ,https://api.spotify.com/v1/tracks/5GnxlH9O1MeBHvGsXEaWCQ,https://api.spotify.com/v1/audio-analysis/5GnxlH9O1MeBHvGsXEaWCQ,221147,4
36,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,21nkS7HVDi7ZUKNs0gAO2K,Bring Back the Times,Angeline Quinto,2013-01-01,0.621,0.42,7,-7.464,1,0.0308,0.865,0.00011,0.141,0.167,134.086,audio_features,21nkS7HVDi7ZUKNs0gAO2K,spotify:track:21nkS7HVDi7ZUKNs0gAO2K,https://api.spotify.com/v1/tracks/21nkS7HVDi7ZUKNs0gAO2K,https://api.spotify.com/v1/audio-analysis/21nkS7HVDi7ZUKNs0gAO2K,240787,4
37,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,3fb6lCKvTrd21hqlF9RyN4,Hanggang Kailan Kita Mamahalin,Angeline Quinto,2013-01-01,0.397,0.285,0,-9.806,1,0.0357,0.87,6.99e-05,0.215,0.283,111.558,audio_features,3fb6lCKvTrd21hqlF9RyN4,spotify:track:3fb6lCKvTrd21hqlF9RyN4,https://api.spotify.com/v1/tracks/3fb6lCKvTrd21hqlF9RyN4,https://api.spotify.com/v1/audio-analysis/3fb6lCKvTrd21hqlF9RyN4,292627,4
